BOARD;CHANNEL;TIMETAG;ENERGY;ENERGYSHORT;FLAGS
0;0;2971523401748;9;0;0x4000
0;0;2971638723748;1;1;0x4000
0;0;2971920315812;4095;0;0x4080
0;0;2971954646373;6;2;0x4000
0;0;2972046490000;4095;0;0x4080
0;0;2972304685498;2;0;0x4000
0;0;2974219061373;3;2;0x4000
0;0;2974532287624;4095;3;0x4080
0;0;2974598944999;4095;4095;0x4080
0;0;2974853260499;6;2;0x4000
0;0;2975575909748;5;4095;0x4080
0;0;2976011693686;4095;0;0x4080
0;0;2976517283499;4095;1;0x4080
0;0;2976689021249;8;0;0x4000
0;0;2976987923498;4095;2;0x4080
0;0;2977698349873;8;7;0x4000
0;0;2978324229998;4095;1;0x4080
0;0;2978513159249;4095;4095;0x4080
0;0;2978629431873;4095;0;0x4080
0;0;2979201162123;4095;0;0x4080
0;0;2979276597249;5;4;0x4000
0;0;2979569446873;4095;1;0x4080
0;0;2979588273874;6;2;0x4000
0;0;2979607116000;3;4095;0x4080
0;0;2979625891499;8;2;0x4000
0;0;2979702749124;4095;0;0x4080
0;0;2980137047623;4095;1;0x4080
0;0;2981448375311;2;4;0x4000
0;0;2982174982998;4095;1;0x4080
0;0;2982198375123;4095;3;0x4080
0;0;2982396517936;4095;1;0x4080
0;0;2982948257874;4095;3;0x4080
0;0;2983114564001;4095;3;0x4080
0;0;2983285645623;4095;1;0x4080
0;0;2983562287624;314;19;0x4000
0;0;2984448397373;4095;4;0x4080
0;0;2985198391499;4095;4095;0x4080
0;0;2985652787687;4095;4095;0x4080
0;0;2987050189748;4095;1;0x4080
0;0;2987087787249;2;2;0x4000
0;0;2987144183623;4095;3;0x4080
0;0;2987179579748;2;1;0x4000
0;0;2987412579873;14;2;0x4000
0;0;2987507534748;4095;1;0x4080
0;0;2987622449249;10;1;0x4000
0;0;2988320865248;4095;2;0x4080
0;0;2988418149435;4095;1;0x4080
0;0;2989266473936;4095;4095;0x4080
0;0;2990421195499;4095;0;0x4080
0;0;2990573427499;4095;4095;0x4080
0;0;2990642769248;4095;0;0x4080
0;0;2990982523498;13;3;0x4000
0;0;2991075150498;4095;0;0x4080
0;0;2991323441374;15;4;0x4000
0;0;2991506969373;5;1;0x4000
0;0;2991619045749;4095;4095;0x4080
0;0;2991637423874;8;1;0x4000
0;0;2991695126624;4095;2;0x4080
0;0;2991732169873;32;4095;0x4080
0;0;2991803651623;4095;2;0x4080
0;0;2991948340999;4095;4;0x4080
0;0;2992067345873;4095;2;0x4080
0;0;2992082357936;4095;1;0x4080
0;0;2992237086623;4095;0;0x4080
0;0;2992479351936;4095;4095;0x4080
0;0;2992492935748;4095;3;0x4080
0;0;2994521109998;14;1;0x4000
0;0;2994539151623;4095;0;0x4080
0;0;2994640943811;4095;1;0x4080
0;0;2994819090748;13;1;0x4000
0;0;2994928001873;19;1;0x4000
0;0;2995251323748;4;3;0x4000
0;0;2995270389874;4095;0;0x4080
0;0;2995503437873;4095;4;0x4080
0;0;2995633617623;20;1;0x4000
0;0;2995935029748;10;3;0x4000
0;0;2996005495249;4095;0;0x4080
0;0;2996573475373;13;0;0x4000
0;0;2997008773749;4095;0;0x4080
0;0;2997198483499;4095;4095;0x4080
0;0;2997256035436;4095;0;0x4080
0;0;2998782623623;0;1;0x4000
0;0;2999136499748;2;1;0x4000
0;0;2999198507373;4095;5;0x4080
0;0;2999465164749;5;2;0x4000
0;0;2999483817624;4095;0;0x4080
0;0;2999812060001;4095;1;0x4080
0;0;2999882631623;4095;1;0x4080
0;0;3000087533562;3;0;0x4000
0;0;3000220441374;4095;0;0x4080
0;0;3000253471561;15;1;0x4000
0;0;3000268809749;27;3;0x4000
0;0;3000948520874;13;6;0x4000
0;0;3001323668373;23;12;0x4000
0;0;3001860891936;5;3;0x4000
0;0;3002436863373;1;0;0x4000
0;0;3002540606874;4095;1;0x4080
0;0;3002935475124;13;0;0x4000
0;0;3003690881998;21;1;0x4000
0;0;3004075494873;4095;1;0x4080
0;0;3005573663937;4095;4095;0x4080
0;0;3005948685248;10;5;0x4000
0;0;3006808948873;4095;3;0x4080
0;0;3006862553874;4095;2;0x4080
0;0;3006899951811;4095;2;0x4080
0;0;3007015094498;4095;0;0x4080
0;0;3007074017623;1;2;0x4000
0;0;3007286959874;2;3;0x4000
0;0;3007305835499;4095;1;0x4080
0;0;3007343567498;3;1;0x4000
0;0;3007697697061;4095;0;0x4080
0;0;3010339797437;4095;3;0x4080
0;0;3010477455749;2;4095;0x4080
0;0;3010495583999;4095;0;0x4080
0;0;3010787995873;4095;4095;0x4080
0;0;3010956522749;4;2;0x4000
0;0;3011073724748;4095;6;0x4080
0;0;3011198739874;17;6;0x4000
0;0;3011699046998;4095;0;0x4080
0;0;3012106625498;4095;4095;0x4080
0;0;3012283439873;17;1;0x4000
0;0;3012626643811;10;2;0x4000
0;0;3012999314998;4095;4095;0x4080
0;0;3013391454998;106;25;0x4000
0;0;3013458427249;13;2;0x4000
0;0;3014196063874;17;2;0x4000
0;0;3014541572623;4095;4095;0x4080
0;0;3014742165623;12;1;0x4000
0;0;3014835411749;2;1;0x4000
0;0;3014854057060;4095;4095;0x4080
0;0;3015008929623;13;2;0x4000
0;0;3015573623498;22;6;0x4000
0;0;3016038489748;4095;1;0x4080
0;0;3017972269873;1;4095;0x4080
0;0;3018668705812;4095;3;0x4080
0;0;3019323649874;22;3;0x4000
0;0;3019439793874;2;2;0x4000
0;0;3019852211749;4095;3;0x4080
0;0;3019967831999;4095;7;0x4080
0;0;3020698655624;4095;3;0x4080
0;0;3021921334248;4095;0;0x4080
0;0;3022337555874;4095;0;0x4080
0;0;3022824691248;4095;1;0x4080
0;0;3022939747873;5;1;0x4000
0;0;3023267133124;607;26;0x4000
0;0;3025895107748;4095;2;0x4080
0;0;3026462699124;4095;1;0x4080
0;0;3026499583499;4095;0;0x4080
0;0;3026627047373;4095;2;0x4080
0;0;3026699361624;21;3;0x4000
0;0;3026795380998;4095;2;0x4080
0;0;3027046879873;6;2;0x4000
0;0;3027455804999;4095;4095;0x4080
0;0;3027897591498;5;1;0x4000
0;0;3029006915936;2;2;0x4000
0;0;3029121730000;521;30;0x4000
0;0;3029224207811;7;0;0x4000
0;0;3029649395685;3;2;0x4000
0;0;3029785110000;7;1;0x4000
0;0;3030008183249;17;1;0x4000
0;0;3030331582998;4095;4095;0x4080
0;0;3030347559623;4095;0;0x4080
0;0;3030510133874;28;0;0x4000
0;0;3030563331498;4095;1;0x4080
0;0;3030618677623;4095;0;0x4080
0;0;3030751271248;4095;4095;0x4080
0;0;3030847591999;4095;1;0x4080
0;0;3030925431123;4095;4095;0x4080
0;0;3030944311624;20;3;0x4000
0;0;3031136827749;4095;0;0x4080
0;0;3031174091874;4095;1;0x4080
0;0;3031192702749;14;1;0x4000
0;0;3031323730624;4095;1;0x4080
0;0;3031358893624;16;2;0x4000
0;0;3031608181999;9;3;0x4000
0;0;3031626331249;4095;1;0x4080
0;0;3031678092499;15;2;0x4000
0;0;3031827573873;4095;2;0x4080
0;0;3033128595874;4095;1;0x4080
0;0;3034259789498;4095;2;0x4080
0;0;3034314200373;4;1;0x4000
0;0;3034698757810;4095;2;0x4080
0;0;3034834687873;6;0;0x4000
0;0;3034872632873;23;1;0x4000
0;0;3035198775373;10;5;0x4000
0;0;3035289857937;4095;0;0x4080
0;0;3035416949687;4095;3;0x4080
0;0;3036448647873;4095;4;0x4080
0;0;3037272357624;4095;4095;0x4080
0;0;3037462508749;4095;0;0x4080
0;0;3038103895874;4095;3;0x4080
0;0;3038198797248;4095;6;0x4080
0;0;3038665059936;19;0;0x4000
0;0;3038764305624;15;2;0x4000
0;0;3038861597874;4095;1;0x4080
0;0;3039034462624;4095;1;0x4080
0;0;3039071925623;5;0;0x4000
0;0;3039237839249;0;0;0x4000
0;0;3039256503624;19;2;0x4000
0;0;3039807273311;4095;4095;0x4080
0;0;3040740299873;13;1;0x4000
0;0;3041216855936;4095;4095;0x4080
0;0;3041600585748;7;4095;0x4080
0;0;3041903687748;4095;0;0x4080
0;0;3042037365373;4095;4095;0x4080
0;0;3042298217061;27;1;0x4000
0;0;3042353056873;4095;1;0x4080
0;0;3042982611374;4095;2;0x4080
0;0;3043001389873;4095;1;0x4080
0;0;3043577609999;4095;4095;0x4080
0;0;3043824379749;4095;0;0x4080
0;0;3043861291811;4095;1;0x4080
0;0;3044043635749;4095;0;0x4080
0;0;3046403510000;8;0;0x4000
0;0;3046496917873;7;1;0x4000
0;0;3046553309435;9;1;0x4000
0;0;3046649747374;4095;1;0x4080
0;0;3046746666000;13;4;0x4000
0;0;3046784752374;4095;1;0x4080
0;0;3046803741248;4095;4095;0x4080
0;0;3046900597874;4095;2;0x4080
0;0;3047053391749;4095;1;0x4080
0;0;3047202648811;18;4;0x4000
0;0;3047379908749;4095;1;0x4080
0;0;3047500321749;4095;2;0x4080
0;0;3047702351749;3;4095;0x4080
0;0;3047937027749;4095;1;0x4080
0;0;3048239983874;9;2;0x4000
0;0;3049097187749;2;0;0x4000
0;0;3049634262001;4095;4095;0x4080
0;0;3050421984000;4095;3;0x4080
0;0;3050459105873;19;2;0x4000
0;0;3050594341499;18;2;0x4000
0;0;3051199029248;4095;7;0x4080
0;0;3051397337936;2;0;0x4000
0;0;3051467197999;1;2;0x4000
0;0;3053198781873;4095;6;0x4080
0;0;3053865442748;4095;1;0x4080
0;0;3053932787998;4095;0;0x4080
0;0;3053948771748;4095;2;0x4080
0;0;3053999795810;4095;2;0x4080
0;0;3054143568499;4095;4;0x4080
0;0;3054178017249;20;2;0x4000
0;0;3054230853935;4095;2;0x4080
0;0;3054542854936;1;3;0x4000
0;0;3054618339248;4095;5;0x4080
0;0;3054660727749;4095;1;0x4080
0;0;3054760033686;5;3;0x4000
0;0;3054835301248;13;1;0x4000
0;0;3054856459374;12;4;0x4000
0;0;3055225291998;4095;0;0x4080
0;0;3055298577937;20;1;0x4000
0;0;3055666803937;4095;0;0x4080
0;0;3056213343374;3;3;0x4000
0;0;3057802849373;4095;4095;0x4080
0;0;3058765878000;4095;0;0x4080
0;0;3059031408001;4095;0;0x4080
0;0;3059193967874;4095;1;0x4080
0;0;3059535067936;4095;4095;0x4080
0;0;3059673467998;18;0;0x4000
0;0;3059899587561;4095;1;0x4080
0;0;3059944671998;2;1;0x4000
0;0;3060608525999;4095;0;0x4080
0;0;3060637092000;4095;3;0x4080
0;0;3061511505374;5;1;0x4000
0;0;3062133253935;2;0;0x4000
0;0;3062247871748;11;0;0x4000
0;0;3062284953124;4095;4095;0x4080
0;0;3062861793499;4095;0;0x4080
0;0;3063912273749;20;4;0x4000
0;0;3065324132498;0;7;0x4000
0;0;3066389662000;4095;1;0x4080
0;0;3066524361873;4095;2;0x4080
0;0;3066564597623;24;2;0x4000
0;0;3066640611749;4095;0;0x4080
0;0;3067706142748;16;1;0x4000
0;0;3068074007935;37;4;0x4000
0;0;3069335197654;4095;0;0x4080
0;0;3070153819749;8;0;0x4000
0;0;3070209253748;4095;4095;0x4080
0;0;3070417053374;12;3;0x4000
0;0;3070454617998;4095;0;0x4080
0;0;3070475747748;6;2;0x4000
0;0;3070553829248;8;1;0x4000
0;0;3070728023748;4095;1;0x4080
0;0;3070746653749;22;1;0x4000
0;0;3070877321311;4095;0;0x4080
0;0;3071222534998;25;1;0x4000
0;0;3071588867687;10;1;0x4000
0;0;3073248202749;19;4095;0x4080
0;0;3073325427873;4095;1;0x4080
0;0;3073479751811;4095;4095;0x4080
0;0;3074005257936;4095;0;0x4080
0;0;3074058067624;3;2;0x4000
0;0;3074282766999;0;4095;0x4080
0;0;3074320287811;7;3;0x4000
0;0;3074324049873;4095;1;0x4080
0;0;3074495043999;4095;0;0x4080
0;0;3074591913248;4095;4095;0x4080
0;0;3074629586001;4095;1;0x4080
0;0;3074650730999;4095;2;0x4080
0;0;3074779650498;4095;2;0x4080
0;0;3075758065749;4;0;0x4000
0;0;3079212209874;14;1;0x4000
0;0;3079475181561;4;2;0x4000
0;0;3080046166999;4095;4095;0x4080
0;0;3080536277999;4095;0;0x4080
0;0;3080577269937;4095;2;0x4080
0;0;3081361731623;4095;1;0x4080
0;0;3081507207686;4095;3;0x4080
0;0;3081570877248;18;2;0x4000
0;0;3081898207873;4095;2;0x4080
0;0;3082098339874;5;0;0x4000
0;0;3082142146999;11;2;0x4000
0;0;3082256165810;4095;1;0x4080
0;0;3082796929248;4095;0;0x4080
0;0;3085248789498;4095;2;0x4080
0;0;3086049371873;10;0;0x4000
0;0;3086074136499;4095;1;0x4080
0;0;3086257709373;4095;0;0x4080
0;0;3086848627623;4095;4;0x4080
0;0;3086881155686;4095;0;0x4080
0;0;3087359663248;4;1;0x4000
0;0;3087392899498;9;1;0x4000
0;0;3087655931936;4095;1;0x4080
0;0;3088398129873;4095;4095;0x4080
0;0;3088690898374;4095;1;0x4080
0;0;3089015061374;3;2;0x4000
0;0;3089370070249;4095;0;0x4080
0;0;3089779203623;12;1;0x4000
0;0;3089886964000;4095;2;0x4080
0;0;3090091309749;4095;1;0x4080
0;0;3090130892998;4095;1;0x4080
0;0;3090324165749;0;4;0x4000
0;0;3090363583873;4095;1;0x4080
0;0;3090459927873;4095;4095;0x4080
0;0;3091134408998;4095;4095;0x4080
0;0;3091219093874;7;2;0x4000
0;0;3091234525999;4095;1;0x4080
0;0;3091462586998;4095;2;0x4080
0;0;3092198841749;25;3;0x4000
0;0;3093925909249;10;2;0x4000
0;0;3093944527748;4095;4095;0x4080
0;0;3093981615623;9;4;0x4000
0;0;3093993765998;4095;4095;0x4080
0;0;3094056223499;19;2;0x4000
0;0;3094114479874;3;2;0x4000
0;0;3094133327873;4095;0;0x4080
0;0;3094152163873;16;2;0x4000
0;0;3094248603812;4095;1;0x4080
0;0;3094406789874;4095;2;0x4080
0;0;3094559049249;4095;4095;0x4080
0;0;3094670479562;4095;3;0x4080
0;0;3096249201373;4095;4095;0x4080
0;0;3096660647749;4095;3;0x4080
0;0;3096824218748;4095;0;0x4080
0;0;3097109875248;4095;8;0x4080
0;0;3097397889249;3;7;0x4000
0;0;3097897388873;4095;1;0x4080
0;0;3097971857498;4;0;0x4000
0;0;3098566871874;4095;0;0x4080
0;0;3098776789873;4095;1;0x4080
0;0;3098840501749;2;2;0x4000
0;0;3100391199874;5;1;0x4000
0;0;3100549335999;4095;1;0x4080
0;0;3100576549998;6;5;0x4000
0;0;3101243480749;4095;1;0x4080
0;0;3101443027748;13;2;0x4000
0;0;3101510370874;4095;0;0x4080
0;0;3101852869999;16;4095;0x4080
0;0;3101871285249;14;1;0x4000
0;0;3101926735748;19;4095;0x4080
0;0;3102001487248;4095;2;0x4080
0;0;3102595667749;29;1;0x4000
0;0;3104956713810;0;1;0x4000
0;0;3105853533998;4095;1;0x4080
0;0;3105965780998;25;0;0x4000
0;0;3106314755623;4095;4095;0x4080
0;0;3106352477937;4095;0;0x4080
0;0;3106560583374;4095;0;0x4080
0;0;3106616447498;4095;4095;0x4080
0;0;3106699429498;36;7;0x4000
0;0;3106900419936;4095;2;0x4080
0;0;3107215317623;4095;2;0x4080
0;0;3107372534999;5;2;0x4000
0;0;3108108921873;4095;3;0x4080
0;0;3108699306248;4095;2;0x4080
0;0;3109190146499;4095;0;0x4080
0;0;3109579645935;18;1;0x4000
0;0;3109795930998;3;1;0x4000
0;0;3109965647749;4095;1;0x4080
0;0;3110121014248;4095;1;0x4080
0;0;3110139889623;1;1;0x4000
0;0;3110198909749;6;2;0x4000
0;0;3110486165624;19;0;0x4000
0;0;3110777201936;4095;0;0x4080
0;0;3110865485749;4095;2;0x4080
0;0;3111321847811;4095;4095;0x4080
0;0;3111336808001;1;2;0x4000
0;0;3111547515810;0;1;0x4000
0;0;3111665653498;4095;2;0x4080
0;0;3111949329248;17;4;0x4000
0;0;3112406057437;12;5;0x4000
0;0;3113200909968;4095;0;0x4080
0;0;3113236976499;23;0;0x4000
0;0;3113824327873;4095;4095;0x4080
0;0;3114210439748;3;0;0x4000
0;0;3114653187873;4095;4095;0x4080
0;0;3114779029936;4095;4095;0x4080
0;0;3115148416001;4095;4095;0x4080
0;0;3117188051873;4095;4095;0x4080
0;0;3117234649935;15;0;0x4000
0;0;3117744553624;410;23;0x4000
0;0;3118051523686;4095;1;0x4080
0;0;3118734129124;4095;1;0x4080
0;0;3119179750749;6;2;0x4000
0;0;3119270929499;12;2;0x4000
0;0;3120036797623;4095;0;0x4080
0;0;3120863657624;4095;0;0x4080
0;0;3120974269749;24;2;0x4000
0;0;3121103698498;4095;0;0x4080
0;0;3121185953937;4095;2;0x4080
0;0;3121625730249;4095;1;0x4080
0;0;3121963547749;4095;1;0x4080
0;0;3122238429810;2;1;0x4000
0;0;3122497887374;1;0;0x4000
0;0;3125332451999;4095;0;0x4080
0;0;3125403159873;4095;4095;0x4080
0;0;3125455869498;4095;2;0x4080
0;0;3125492597779;6;1;0x4000
0;0;3125961623935;4095;1;0x4080
0;0;3126092507060;4095;4095;0x4080
0;0;3126247309874;4095;4095;0x4080
0;0;3126396217749;4095;1;0x4080
0;0;3126541655873;23;3;0x4000
0;0;3126576007749;4095;1;0x4080
0;0;3126732958998;4095;0;0x4080
0;0;3126826069373;330;18;0x4000
0;0;3126863445123;4095;2;0x4080
0;0;3127135299810;4095;4095;0x4080
0;0;3127625988999;4095;3;0x4080
0;0;3127693207248;18;3;0x4000
0;0;3127800347874;4095;7;0x4080
0;0;3128199331749;10;5;0x4000
0;0;3128895049937;8;1;0x4000
0;0;3129172902123;4095;0;0x4080
0;0;3129364665624;4;1;0x4000
0;0;3129600571999;4095;1;0x4080
0;0;3129824347937;4095;5;0x4080
0;0;3130009193623;4095;1;0x4080
0;0;3130275249999;4095;4095;0x4080
0;0;3130749901936;4095;2;0x4080
0;0;3131163727748;3;0;0x4000
0;0;3132574621874;37;7;0x4000
0;0;3132823399373;2;3;0x4000
0;0;3133596123498;4095;2;0x4080
0;0;3133922055686;3;3;0x4000
0;0;3134077563748;22;2;0x4000
0;0;3134096384998;36;3;0x4000
0;0;3134171066999;2;2;0x4000
0;0;3134282617935;19;1;0x4000
0;0;3134319731749;4095;1;0x4080
0;0;3134923036998;4095;0;0x4080
0;0;3135049875249;16;0;0x4000
0;0;3136166739873;4095;4095;0x4080
0;0;3137596599874;2;2;0x4000
0;0;3137787439937;4095;0;0x4080
0;0;3137821519686;14;1;0x4000
0;0;3138281345873;4095;4095;0x4080
0;0;3138495913687;4095;0;0x4080
0;0;3138548613874;4095;1;0x4080
0;0;3138928843623;4095;0;0x4080
0;0;3141355548249;5;1;0x4000
0;0;3141693996499;4095;4;0x4080
0;0;3141847364000;4095;0;0x4080
0;0;3141906411873;4095;4095;0x4080
0;0;3141946321499;4095;1;0x4080
0;0;3142939829999;359;16;0x4000
0;0;3143449695498;7;5;0x4000
0;0;3144008473748;4095;6;0x4080
0;0;3145824565248;4095;4095;0x4080
0;0;3146238053998;20;1;0x4000
0;0;3146398913749;13;1;0x4000
0;0;3146449571249;4095;2;0x4080
0;0;3146485619811;39;2;0x4000
0;0;3146748086624;4095;2;0x4080
0;0;3146781223560;8;3;0x4000
0;0;3146941829249;4095;1;0x4080
0;0;3147034180999;7;0;0x4000
0;0;3147432641874;22;0;0x4000
0;0;3148565745874;4095;2;0x4080
0;0;3148657226499;14;1;0x4000
0;0;3148998349248;12;4095;0x4080
0;0;3149855105999;4095;1;0x4080
0;0;3149913797811;18;3;0x4000
0;0;3150534689873;4095;1;0x4080
0;0;3151324517561;4095;4;0x4080
0;0;3151538422999;2;2;0x4000
0;0;3152074617874;11;1;0x4000
0;0;3152968726748;4095;4;0x4080
0;0;3153625757873;4095;2;0x4080
0;0;3153644525498;14;4;0x4000
0;0;3153682309748;4095;1;0x4080
0;0;3153856675748;8;4095;0x4080
0;0;3154032199936;4095;0;0x4080
0;0;3154069248998;19;2;0x4000
0;0;3154233145937;10;4095;0x4080
0;0;3155020387936;1;0;0x4000
0;0;3156530363624;4095;0;0x4080
0;0;3157761473748;4095;2;0x4080
0;0;3157780347936;21;0;0x4000
0;0;3157895759748;13;1;0x4000
0;0;3157952308999;4095;1;0x4180
0;0;3158382081935;9;1;0x4000
0;0;3159044666499;4095;0;0x4080
0;0;3159324547623;4095;2;0x4080
0;0;3159870059499;36;1;0x4000
0;0;3160199681748;3;2;0x4000
0;0;3160324688499;19;8;0x4000
0;0;3160829373623;4095;2;0x4080
0;0;3161073107623;4095;2;0x4080
0;0;3161325981874;8;2;0x4000
0;0;3161381665624;13;4095;0x4080
0;0;3161535967748;4095;1;0x4080
0;0;3161653627249;5;4;0x4000
0;0;3161666623936;4095;4095;0x4080
0;0;3164849305249;5;2;0x4000
0;0;3165295833123;4095;1;0x4080
0;0;3165601691999;4;2;0x4000
0;0;3165630839937;4;4095;0x4080
0;0;3165981811499;2;2;0x4000
0;0;3166180317874;8;2;0x4000
0;0;3166386869749;4095;2;0x4080
0;0;3166772893498;4095;1;0x4080
0;0;3166833095749;4095;0;0x4080
0;0;3168553865374;4095;1;0x4080
0;0;3169025231623;8;1;0x4000
0;0;3169111261749;4095;0;0x4080
0;0;3169297462999;3;2;0x4000
0;0;3169316256749;17;1;0x4000
0;0;3169372641874;2;2;0x4000
0;0;3169391558498;4095;1;0x4080
0;0;3169448097123;6;4095;0x4080
0;0;3169544933874;4095;2;0x4080
0;0;3169585167624;24;2;0x4000
0;0;3169604111248;0;4095;0x4080
0;0;3169889805874;9;0;0x4000
0;0;3170337753373;2;1;0x4000
0;0;3170677055936;4095;4095;0x4080
0;0;3170861762998;4095;3;0x4080
0;0;3170950307810;0;0;0x4000
0;0;3171426265749;4095;0;0x4080
0;0;3172441194998;4095;2;0x4080
0;0;3172574767811;4095;4095;0x4080
0;0;3173050651498;18;3;0x4000
0;0;3173198675498;9;1;0x4000
0;0;3173217285185;4095;1;0x4080
0;0;3173254767623;4095;1;0x4080
0;0;3173292116000;1;3;0x4000
0;0;3173444487623;10;1;0x4000
0;0;3173503427811;4095;1;0x4080
0;0;3173846011498;4095;1;0x4080
0;0;3173933769623;4095;6;0x4080
0;0;3174184120248;4;3;0x4000
0;0;3174199771437;4095;4095;0x4080
0;0;3174218071873;1;2;0x4000
0;0;3174432085937;0;4095;0x4080
0;0;3174917889998;15;2;0x4000
0;0;3176112527498;4095;1;0x4080
0;0;3177099373687;4095;2;0x4080
0;0;3177417951248;2;1;0x4000
0;0;3177631188498;4095;0;0x4080
0;0;3177706547998;4095;0;0x4080
0;0;3177800467249;20;4095;0x4080
0;0;3177837686998;18;4;0x4000
0;0;3178055227624;4095;4095;0x4080
0;0;3178073537936;4095;1;0x4080
0;0;3178262034000;4095;2;0x4080
0;0;3178443047874;4095;2;0x4080
0;0;3178455019749;256;16;0x4000
0;0;3178824977874;28;6;0x4000
0;0;3180855714623;4095;0;0x4080
0;0;3180873949686;17;3;0x4000
0;0;3181145123873;4095;1;0x4080
0;0;3181163745748;2;2;0x4000
0;0;3181203325874;4095;0;0x4080
0;0;3181222041124;0;1;0x4000
0;0;3181240707874;20;0;0x4000
0;0;3181414787624;4095;1;0x4080
0;0;3181586663873;4095;4095;0x4080
0;0;3182036349749;23;0;0x4000
0;0;3184428630499;1;1;0x4000
0;0;3184541538749;4095;2;0x4080
0;0;3185123991936;28;4095;0x4080
0;0;3185413055873;0;0;0x4000
0;0;3185453301687;4095;1;0x4080
0;0;3185491112748;4095;3;0x4080
0;0;3186074856749;4095;4095;0x4080
0;0;3186458667748;3;4;0x4000
0;0;3186794595936;12;4095;0x4080
0;0;3186839539998;4095;3;0x4080
0;0;3188088669873;4095;1;0x4080
0;0;3188257435498;7;4095;0x4080
0;0;3188369445935;4095;0;0x4080
0;0;3188633225749;14;2;0x4000
0;0;3189222909374;4095;4095;0x4080
0;0;3189249629873;4095;7;0x4080
0;0;3189417639937;12;4;0x4000
0;0;3189848543248;4095;1;0x4080
0;0;3189903549748;0;2;0x4000
0;0;3190208767873;4095;1;0x4080
0;0;3190699905374;9;1;0x4000
0;0;3191100867999;4095;4095;0x4080
0;0;3191324911498;4095;1;0x4080
0;0;3191777282748;5;3;0x4000
0;0;3192545841623;4095;3;0x4080
0;0;3192649477498;4095;2;0x4080
0;0;3192756356874;1;1;0x4000
0;0;3192825181873;4095;4095;0x4080
0;0;3192843516499;4095;4095;0x4080
0;0;3192917277874;5;2;0x4000
0;0;3193220369249;4095;3;0x4080
0;0;3193338536999;4095;2;0x4080
0;0;3193357381124;5;0;0x4000
0;0;3193753606749;4095;2;0x4080
0;0;3193790219748;16;2;0x4000
0;0;3193827019748;4095;0;0x4080
0;0;3194018499499;4095;4;0x4080
0;0;3194717493873;4095;1;0x4080
0;0;3194949947749;4095;7;0x4080
0;0;3195065647873;4095;0;0x4080
0;0;3195699925874;4095;4095;0x4080
0;0;3195810787623;4095;1;0x4080
0;0;3196784267123;4095;2;0x4080
0;0;3197539909374;10;2;0x4000
0;0;3197901201248;8;2;0x4000
0;0;3197987509374;4095;0;0x4080
0;0;3198409581937;12;1;0x4000
0;0;3199327243999;15;0;0x4000
0;0;3199424107373;11;1;0x4000
0;0;3199694633874;142;12;0x4000
0;0;3200922135748;3;1;0x4000
0;0;3201132075623;21;1;0x4000
0;0;3201367480248;30;2;0x4000
0;0;3201595309623;5;0;0x4000
0;0;3201867829624;4;1;0x4000
0;0;3201904233124;4095;1;0x4080
0;0;3202289179185;4095;1;0x4080
0;0;3202699981560;4095;4095;0x4080
0;0;3203460183874;4095;1;0x4080
0;0;3204636541873;4095;4095;0x4080
0;0;3204886107874;2;1;0x4000
0;0;3205291131998;4095;0;0x4080
0;0;3205462462748;4095;3;0x4080
0;0;3206575009874;4095;4095;0x4080
0;0;3207264435374;16;0;0x4000
0;0;3208058499937;4095;4095;0x4080
0;0;3208487499999;4095;1;0x4080
0;0;3208694108498;5;0;0x4000
0;0;3208747439937;4095;3;0x4080
0;0;3209107045498;10;1;0x4000
0;0;3209126047562;6;4095;0x4080
0;0;3209301475124;4095;1;0x4080
0;0;3209320435811;1;2;0x4000
0;0;3209602843937;14;2;0x4000
0;0;3209637345374;8;0;0x4000
0;0;3209815428623;0;1;0x4000
0;0;3209851529811;4095;1;0x4080
0;0;3210448755810;4095;0;0x4080
0;0;3210576643873;5;4095;0x4080
0;0;3211162973374;4095;0;0x4080
0;0;3211714935374;840;35;0x4000
0;0;3212623287374;254;18;0x4000
0;0;3213020285874;7;2;0x4000
0;0;3213138230624;4095;1;0x4080
0;0;3213194795498;4095;3;0x4080
0;0;3213253472499;4095;2;0x4080
0;0;3213312113124;4095;2;0x4080
0;0;3213386539749;7;1;0x4000
0;0;3213481743373;30;1;0x4000
0;0;3213537471748;4095;4095;0x4080
0;0;3213874757374;28;2;0x4000
0;0;3213939835749;3;1;0x4000
0;0;3214263289123;4095;1;0x4080
0;0;3216285777686;4095;2;0x4080
0;0;3216442277685;8;4095;0x4080
0;0;3216844283936;4095;4095;0x4080
0;0;3216915364749;21;0;0x4000
0;0;3217505387874;16;3;0x4000
0;0;3218022743248;8;0;0x4000
0;0;3218075105873;4095;0;0x4080
0;0;3218985065874;4095;0;0x4080
0;0;3219614927498;4095;4095;0x4080
0;0;3220112853686;4095;0;0x4080
0;0;3220230782999;4095;1;0x4080
0;0;3220384163874;4095;1;0x4080
0;0;3220527947624;4095;0;0x4080
0;0;3220546448998;4095;2;0x4080
0;0;3220599041873;4095;0;0x4080
0;0;3220801519936;4095;3;0x4080
0;0;3221024551249;4095;1;0x4080
0;0;3221045725748;4095;1;0x4080
0;0;3221123621748;4095;0;0x4080
0;0;3221142389874;19;3;0x4000
0;0;3221161175374;4095;1;0x4080
0;0;3221246619374;4095;1;0x4080
0;0;3221455449623;4095;4;0x4080
0;0;3222200017874;4095;5;0x4080
